RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
102001,0,United States,country,,0.9782558778596205,0.9817367759260495,0.9848081822222648,0.9865376483679689,0.9863912400849292,0.9846976691631658,0.9819879481683383,0.9794453730692595,0.9775116802591289,0.9756838142341723,0.9738400741827435,0.9733387796081451,0.9746905998489943,0.9777738239206886,0.9806869971443786,0.982814730519991,0.9835321327615053,0.9827067014496788,0.9809259522781341,0.9791346680346648,0.9779029729616665,0.9767588204233428,0.9751895464626384,0.9748929306434643,0.9769702375716994,0.9805376242905779,0.9822125780230538,0.9829501623258666,0.9841930155823895,0.9869972019809201,0.9893583283179015,0.9907419038088427,0.9915604627487412,0.991296717891478,0.9904786314349775,0.9907025077627948,0.9941900448705967,1.0012669599530821,1.0095763286127382,1.0165669068932868,1.019286967922125,1.017430905392492,1.01217337008027,1.0068704012261442,1.003279329891735,1.0013465653521099,1.0000496309948697,1.001785968101372,1.0078420798814556,1.016832905038223,1.0233012406908746,1.0235421045008528,1.0170305062832996,1.0066820524813693,0.996423676099797,0.9889621725190519,0.9840373789923987,0.9799716154873952,0.9765234400518418,0.9755875077881081,0.9784724252993713,0.984401408882496,0.9909197989066586,0.9959737344722998,0.9982513654154381,0.9976544047933795,0.9947525513911928,0.9914368015876152,0.987938684551155,0.984471460331794,0.9811664363150147,0.9803668696168204,0.9826687982270877,0.9871031076310984,0.9911358024733753,0.9935347064418129,0.9937680324601822,0.9919297790152015,0.9889620142096103,0.9864119654666649,0.9844588123315946,0.9825796849675777,0.979973270184594,0.9789705624083266
394913,1,"New York, NY",msa,NY,0.9757967772571021,0.9780339941034226,0.9799213678248168,0.9822941239368425,0.9823870062557364,0.9840277468304465,0.9824538183302226,0.98156429629957,0.9792861391636913,0.9783618657311625,0.9766358552206583,0.9750754542733039,0.97526378419242,0.9756175447787703,0.9777243571533855,0.9787582848265054,0.9805408692253997,0.9804227043517163,0.9788921439859454,0.9771391655909188,0.975939114028756,0.9756672546688508,0.974816025765045,0.9738687592955655,0.9743801193229263,0.9770827100377565,0.9798588476551803,0.9807522610350495,0.9819196408273632,0.9858498963798024,0.9913236996259909,0.9953327150090767,0.9969583690556028,0.9967494799358029,0.9957266798103381,0.9938062971362233,0.9921364006777807,0.9932003486183104,0.9977405590572324,1.0045221967913294,1.010168499672284,1.0121846419358094,1.0108228992594777,1.0076986025801047,1.0047104154410644,1.0029622600370172,1.0016123628348408,1.0007462434741938,1.0028679851660331,1.0089750986298422,1.0173023918543762,1.0248388384581755,1.026846208012951,1.024009683823502,1.0160795606476551,1.008028163109727,1.0014817017893103,0.9966876121314249,0.9922486267166519,0.9882812540983584,0.9885882999572667,0.9938306637914871,1.0031452930913656,1.0123851095043723,1.0191348687458166,1.022433154633841,1.0217574830411837,1.0181098467675695,1.0152010757125884,1.0116973221432277,1.0094173684542245,1.005516441526972,1.005999378093204,1.0105199272967698,1.0180562543554472,1.0250467920508421,1.0279545298409578,1.028108423092636,1.0235694789654848,1.0190269192275796,1.014926671638749,1.0130577806186356,1.010336059689517,1.0070819788417642
753899,2,"Los Angeles, CA",msa,CA,0.9988005542394877,1.0014135434525038,1.0032353493932613,1.0033811908941994,1.0021375246946633,1.0005909453740738,0.9977711319078989,0.9957539821637241,0.9929338406887899,0.9908187890690382,0.9880308462318371,0.987413376987516,0.9878796604979002,0.9904830766389612,0.9923980455883924,0.9941148100492955,0.9946739212951745,0.9942433928768942,0.9936043981590972,0.9932010542298526,0.9935089961103619,0.9931164606770163,0.9925150609254043,0.9933827461900538,0.99681519701194,0.9998014404905678,0.9982672420131093,0.9950708512247868,0.9945763194720764,0.9977776214698082,1.0022623619400026,1.0053057134522227,1.0078889615321478,1.0091147315862812,1.0094806773779992,1.0105791809970037,1.0150282794474699,1.0226951444421974,1.03049615901369,1.0363014762260945,1.0386477471181719,1.0377487962022098,1.0336022359937176,1.0297595482918644,1.0283998591774335,1.0293622046396889,1.0304132054251525,1.0363882071289456,1.045523965926004,1.0559691659296009,1.0581120018972452,1.0513701242513134,1.0366446227842454,1.0195415499406806,1.0058334059339986,0.9977962964608141,0.9932001589728413,0.9894212625487349,0.9858280629497379,0.9866070815776875,0.9913809640466223,0.9991560778061904,1.006747053709119,1.0125881011358338,1.0168581396614016,1.018645360137557,1.017411539636418,1.0144044065738236,1.010526746899677,1.0070772576165024,1.0038345085563412,1.0047176904566466,1.0081279293039425,1.01395965710491,1.0168240503905446,1.017715475591569,1.0160993382778074,1.011940419099289,1.007921462310857,1.0046204930618905,1.0030296477004939,1.0011351281175187,0.9989204278950757,0.9997120699821167
394463,3,"Chicago, IL",msa,IL,0.9688413786285749,0.9722010871547443,0.9755107901423979,0.9778304730651545,0.9780383558597073,0.9771631060751055,0.9750551448715085,0.9726804370201673,0.9706700700170544,0.9684921720692433,0.9665964212975681,0.9663510502257399,0.9691354802518366,0.9729407544829622,0.9758710437087775,0.9767207456004657,0.9766552491734161,0.9758853873263645,0.9746070548850584,0.9729450033164838,0.9709943733927808,0.9691396573461538,0.9674848607713304,0.9667725123404177,0.9686061397274303,0.9721228964439231,0.9741139147998648,0.9747057740090508,0.9758831070595592,0.9785530787608029,0.9808172366535586,0.9814598021657788,0.9818772403087391,0.9817279155604733,0.9810390051920915,0.9809824246670708,0.9834016630925065,0.9888269612807045,0.995770006402673,1.0016209959872744,1.004194160260796,1.003383829534619,0.9993236682148599,0.9948473582877192,0.9911908958242819,0.9896025628108586,0.987757194516904,0.9881727226323692,0.9921328270795103,1.000561108218035,1.0084970429146867,1.0122944588482936,1.0103541228693376,1.0036353117819916,0.9950765353661225,0.988405896673275,0.9839087983904976,0.9808521408486887,0.9781812742987638,0.9785122805673598,0.9824227682611788,0.9899121041793831,0.9974397998556744,1.003707893596,1.0060313077984822,1.0055460696632483,1.0030889509703407,0.9993224479954539,0.9946986341614187,0.9897566112860523,0.9870285403707779,0.9867893086483424,0.9900948966247961,0.9959070628869959,1.0020070953252584,1.0057027508324647,1.0063112630553268,1.0039148152224684,0.9993255778930199,0.9943525088238491,0.9910639642998742,0.9888003281226082,0.9867345070339341,0.9867624533421662
394514,4,"Dallas, TX",msa,TX,0.9871684255664909,0.9904577541865015,0.9927314489862701,0.9933124634270181,0.9923703066466646,0.9896113525218567,0.9875420288774999,0.9855287369720047,0.9840759516508889,0.9820146197541071,0.9801030709311765,0.9800479400072195,0.9814082970729997,0.9836362117527405,0.9854124347600055,0.986611794230354,0.986724313796928,0.9862066977347307,0.9845860852876452,0.9830951108723814,0.9816635913292547,0.9807297494708455,0.9800495638263621,0.9802551557800815,0.9820149381429495,0.9844564630664513,0.9856218230171527,0.98667696164055,0.9877246171330233,0.9897184447099624,0.9913835193903243,0.9924822061557194,0.9930271414633238,0.992936196049438,0.9934606895942256,0.9961481602923928,1.0025881688404834,,,,,1.0358064510145668,1.0277822565462567,1.0204661869296,1.0167115111680693,1.0165649156054446,1.0177005290052688,1.0237896246469587,1.0357110385813928,1.049881456531114,1.0577124923148054,1.0529520571785485,1.0376372939398986,1.0178120911033024,1.0004828399739911,0.9901988014870823,0.984120761502444,0.9801114208786091,0.9765113381133373,0.9763167455658323,0.9801022184699852,0.9862956901829617,0.9917225791227914,0.9945292496062108,0.9941630845900304,0.9913401156710718,0.9877671803730061,0.9845635933717795,0.9817820482701585,0.9799777098577728,0.9778142349189283,0.9786435043840443,0.9809051171704813,0.9849198615478191,0.9870875911095416,0.9870104799313283,0.9855868041683724,0.9826355893973872,0.980537875881418,0.978418144692854,0.9775560608805423,0.9764802769803497,0.9750574401036959,0.9748198339087756
394692,5,"Houston, TX",msa,TX,0.9687060668718784,0.9712838619180153,0.9733837375022246,0.9752713783150941,0.9758342456604644,0.9754964965103449,0.9741391540788668,0.9723990675197278,0.9708971372502875,0.9703580547746747,0.969868107155464,0.9700581114488935,0.9708711909771145,0.9726995652913185,0.975046252031864,0.9767728805963904,0.9772569574296398,0.9761429210251115,0.9745985125129092,0.9732348542325081,0.9730336243645873,0.9724889867889118,0.9721694315045953,0.9717774761477646,0.9729480975016059,0.9749792437982118,0.9762584118496571,0.9771325597329449,0.9780326159484853,0.9794064661880668,0.9803782661450722,0.9806765416875086,0.9810770258101725,0.9808358734305903,0.9806808515675572,0.9813315977271864,0.9839457229214138,0.9888223712477,0.9949965703507996,,,1.0043801340846013,1.0002716973147776,0.9959875432449087,0.9934103559824737,0.9924975958527567,0.9926319317231534,0.9942337189730273,0.9988588512967498,1.0051288687018127,1.010762603244707,1.0114678502540912,1.0074662184793388,0.9992266916007804,0.9898763767895747,0.9823736618612599,0.9769041681501891,0.9740656152801327,0.9712846140855168,0.971313956051298,0.9728945051901849,0.9775123371907107,0.9809864120491231,0.9832759973745436,,,0.9797238368410892,0.977145970596791,0.9748053589060176,0.9728425117389311,0.9705956900556982,0.9706906327745548,0.9724454791627704,0.9759638745697571,0.9780057764623002,0.9792461068598414,0.9787820280939753,0.9772405998389551,0.9751167401114248,0.9738293607029057,0.9730547426126769,0.9725106267444131,0.9710042480345943,0.9703768390577873
395209,6,"Washington, DC",msa,VA,0.9896597664589929,0.9939969689463298,0.9961101641079533,0.997344901795964,0.9959122573237306,0.9940000455357875,0.9923746107204771,0.9915012568006848,0.9906637822350791,0.9893214650797173,0.9876442763555517,0.9879100495299605,0.9898660342999058,0.9931259464965355,0.9952080516048015,0.996005833917241,0.9951558834659507,0.9936366133192438,0.9923264002744691,0.9920373048535422,0.9918559185465363,0.991026808426979,0.9890823771122396,0.9896352240497818,0.9928393979028614,0.9967424400787713,0.9973208229374128,0.9969017141761082,0.9977377082113588,1.0002668705118056,1.002322807236763,1.0040495902165654,1.0053419400482613,1.0053924110723358,1.0047303298045096,1.0062756147589782,1.012171130529445,1.0200044977586769,1.0274576706239664,1.030138296103052,1.0276018690935314,1.0207526253124437,1.013339694531936,1.0084585914176536,1.0056110613273184,1.0045255127188562,1.004067290412171,1.009112130237438,1.018737711979241,1.0297359365171614,1.0347799531945443,1.0304619200216567,1.0203047615731866,1.0081931576247143,1.0001196881365146,0.9961515095772667,0.9942229337529461,0.9918035081779255,0.9889990448148221,0.9906315391086743,0.996432354118058,1.005166619351201,1.0117997610073035,1.0152078286626616,1.01481994401885,1.0121385164907182,1.0082194708250205,1.005242307760893,1.0018234418119707,0.9990885694925468,0.9958901268086405,0.9986726951426657,1.0048781187254197,1.0134016070907519,1.0179938092506047,1.0175509913525962,1.014181902627983,1.00858099415943,1.0041553266332788,1.0021946481547577,1.0002963929757345,0.9989643557240621,0.9961872373494733,0.9978314667628959
394974,7,"Philadelphia, PA",msa,PA,0.9723016855284495,0.9749386816530291,0.9783218921099893,0.9792799697746145,0.9810532884301861,0.9808431174350446,0.9791667066715121,0.9772352155806954,0.9751337145047554,0.9731372373398307,0.970623243368442,0.9685216498100461,0.9695125520160679,0.971995531366786,0.9761301838639381,0.9794436560471237,0.9812139831761679,0.9804439248984481,0.9776400561542546,0.9767237137154821,0.9763942278282665,0.9764040914061775,0.9730761806951023,0.9723801181863418,0.9739118336048955,0.9786689206930598,0.9799531998948331,0.9807603105981734,0.9821332756738562,0.9860815909571716,0.9891815028290415,0.9913012847823314,0.9922166211757082,0.9924246201845036,0.9910091758670713,0.9891782755104993,0.9911670235244561,0.9960690827024518,1.004227047693761,1.0109790934011864,1.0155964310064478,1.0151749769960325,1.0100432334441234,1.0038076655335109,0.9989943321059664,0.9971429870950178,0.9958579511928342,0.9959695613636991,0.9994586478758825,1.0086345390039104,1.018601167310342,1.0248179160657893,1.022139909516324,1.0146216560654262,1.0045691654440685,0.9977011425233754,0.9929524711197134,0.9882126007903751,0.9821821648196396,0.9793434187621304,0.9827489785400131,0.9901645547730498,0.9984742667315268,1.0053915407134362,1.010432973111367,1.0118583889679902,1.0081846522008673,1.003772709591912,0.9989835553260485,0.9944236972177682,0.9899922190237134,0.9875725159650862,0.9898364049297639,0.995872340498671,1.0027210033747787,1.0080233593443577,1.0088328983216626,1.0066077489840322,1.0017826660745606,0.9972990444484364,0.993774803999755,0.9899740538345414,0.9867515643045689,0.9846386136781314
394856,8,"Miami, FL",msa,FL,0.9566717717021609,0.9572943173952811,0.9578287113790944,0.9585697162135783,0.9592735022865728,0.9597650928970904,0.9599831657625315,0.9589268613179559,0.9585144793802942,0.9580920335141899,0.9575580415864885,0.9573232177238941,0.9564208513913695,0.9571887653321466,0.95767811802232,0.9588900508129675,0.9599896935451645,0.9608208156448829,0.9601720432283516,0.9599588588311212,0.9596003238236936,0.9592716571019185,0.957697043459401,0.9567957479693406,0.9578280046443884,0.9598464726043887,0.9594094153080138,0.9587041979278013,0.9587859938409048,0.9609983941149145,0.96240959050965,0.9632806942842499,0.9642617790162937,0.9644698520195819,0.9642947312244163,0.9637979066629073,0.9653600289189125,0.9680232594402937,0.9719339178893346,0.9760758544853294,0.9797222385661116,0.981579372318287,0.9814905704515587,0.9804021575430092,0.9792147477018913,0.9797818064536284,0.9798205175253978,0.9821490304941963,0.9854900836540857,0.9910718167922535,0.9952278123297331,0.9961732341199635,0.9929862166118234,0.9866645620781945,0.9794217091199359,0.973678645046237,0.9689851357687296,0.965727826800515,0.9621383979683708,0.9611789360827881,0.9614669902469727,0.9634895136451284,0.9649076087426671,0.9659559996018725,0.9675028283120538,0.9680023267805414,0.9689649817415086,0.9682393730503666,0.9673416815484431,0.9642887809277084,0.961235464141196,0.9594969978212752,0.9595240955104725,0.9599128404158886,0.9604118726098232,0.960217345649271,0.960303882356723,0.9603929999528198,0.9601825444204645,0.9597579690173963,0.9580453833635172,0.9564960841343475,0.9543403296900098,0.9534454485284684
394347,9,"Atlanta, GA",msa,GA,0.9770230770408442,0.9805117621105256,0.9839096009029015,0.9853671828976825,0.9852814797930912,0.9834149666284029,0.9822073139452189,0.9799333417941508,0.9786273586265549,0.9767359216242572,0.9755154653967097,0.9756288286012316,0.9767276068305447,0.9791480723645263,0.9809134511216259,0.9821394686318712,0.9826035696350978,0.9820267471762746,0.9809875513687203,0.978951907692454,0.9776149048760004,0.9770207951430129,0.9761791825932654,0.976876239562229,0.9781417620770184,0.9813446672612818,0.9828480004933818,0.9835585778475,0.9846267742417019,0.9855731687538244,0.9874344116028025,0.9883914181972814,0.9893589600300793,0.9900113998653474,0.9901061445265084,0.9921015040199492,0.9959806670647685,1.002654894945808,1.0094137134089476,1.0147915886025856,1.0176188079586386,1.0169734231223557,1.013929669765691,1.0100627708755685,1.0089450926340584,1.0082298241139744,1.0072334842559383,1.0075696795374662,1.0122472269070708,1.020562660569368,1.0267496704666954,1.0261592515431923,1.018558161297114,1.0064705950967332,0.9950262959591812,0.9865508287330318,0.9816993885383086,0.9787154495200672,0.9765388446887425,0.9767787768530699,0.9795770481775307,0.9855147611096561,0.9908029893344391,0.9938636349734686,0.9946444647489581,0.9928507787373727,0.9901077195469888,0.9874624121283028,0.9851051688266136,0.9829436225479246,0.9807521236346011,0.9805535761230543,0.9831979798827134,0.9861212118512634,0.9887051781353589,0.9893691883127497,0.988538049993788,0.985557851986187,0.9831086303759005,0.9806798771550534,0.9805437919011947,0.979057909534614,0.9780580028935395,0.9769341767618617
